250564950-48C,48 c,Rue de Trépillot,25000,Besançon,BAN,47.241043,5.998199
250564950-5,5,Rue de Trépillot,25000,Besançon,OSM,47.24262,6.006557
250564950-50,50,Rue de Trépillot,25000,Besançon,BAN,47.240588,5.998479
250564950-50A,50 a,Rue de Trépillot,25000,Besançon,BAN,47.240879,5.998557
250564950-51,51,Rue de Trépillot,25000,Besançon,BAN,47.238968,5.996304
250564950-52,52,Rue de Trépillot,25000,Besançon,BAN,47.240406,5.998307
250564950-54,54,Rue de Trépillot,25000,Besançon,BAN,47.240253,5.998143
250564950-56,56,Rue de Trépillot,25000,Besançon,BAN,47.240028,5.997948
250564950-58,58,Rue de Trépillot,25000,Besançon,BAN,47.239798,5.997472
250564950-6,6,Rue de Trépillot,25000,Besançon,BAN,47.242691,6.006436
250564950-62,62,Rue de Trépillot,25000,Besançon,OSM,47.239422,5.996898
250564950-62B,62 bis,Rue de Trépillot,25000,Besançon,BAN,47.239443,5.997098
250564950-64,64,Rue de Trépillot,25000,Besançon,OSM,47.239249,5.996726
250564950-66,66,Rue de Trépillot,25000,Besançon,BAN,47.239466,5.996321
250564950-6A,6 a,Rue de Trépillot,25000,Besançon,BAN,47.243503,6.006218
250564950-6B,6 b,Rue de Trépillot,25000,Besançon,BAN,47.243207,6.006191
250564950-6C,6 c,Rue de Trépillot,25000,Besançon,BAN,47.242994,6.006118
250564950-6D,6 d,Rue de Trépillot,25000,Besançon,BAN,47.243188,6.006008
250564950-6E,6 e,Rue de Trépillot,25000,Besançon,BAN,47.242998,6.005934
250564950-6F,6 f,Rue de Trépillot,25000,Besançon,BAN,47.242801,6.005958
250564950-7,7,Rue de Trépillot,25000,Besançon,OSM,47.242552,6.006355
250564950-70,70,Rue de Trépillot,25000,Besançon,OSM,47.23903,5.995752
250564950-72,72,Rue de Trépillot,25000,Besançon,OSM,47.238863,5.995304
250564950-72B,72 bis,Rue de Trépillot,25000,Besançon,OSM,47.238745,5.995363
250564950-74,74,Rue de Trépillot,25000,Besançon,OSM,47.238651,5.995264
250564950-76,76,Rue de Trépillot,25000,Besançon,OSM,47.238365,5.994939
250564950-78,78,Rue de Trépillot,25000,Besançon,OSM,47.238129,5.994625
250564950-8,8,Rue de Trépillot,25000,Besançon,BAN,47.242603,6.005637
250564960-1,1,Rue de Trey,25000,Besançon,OSM,47.250894,6.018616
250564960-10,10,Rue de Trey,25000,Besançon,OSM,47.251661,6.019685
250564960-10B,10BIS,Rue de Trey,25000,Besançon,OSM,47.251866,6.019384
250564960-10C,10 c,Rue de Trey,25000,Besançon,BAN,47.252048,6.01932
250564960-10T,10 ter,Rue de Trey,25000,Besançon,OSM,47.252209,6.019559
250564960-11,11,Rue de Trey,25000,Besançon,OSM,47.252668,6.018613
250564960-11A,11 a,Rue de Trey,25000,Besançon,BAN,47.252996,6.018739
250564960-11B,11 bis,Rue de Trey,25000,Besançon,OSM,47.25261,6.018498
250564960-11C,11 c,Rue de Trey,25000,Besançon,BAN,47.253145,6.018434
250564960-12,12,Rue de Trey,25000,Besançon,OSM,47.2523,6.019403
250564960-13,13,Rue de Trey,25000,Besançon,OSM,47.253345,6.019198
250564960-13A,13 a,Rue de Trey,25000,Besançon,BAN,47.253288,6.019192
250564960-13B,13 b,Rue de Trey,25000,Besançon,BAN,47.253345,6.019202
250564960-14,14,Rue de Trey,25000,Besançon,OSM,47.252429,6.019321
250564960-15,15,Rue de Trey,25000,Besançon,OSM,47.253738,6.019798
250564960-16,16,Rue de Trey,25000,Besançon,OSM,47.252527,6.019208
250564960-17,17,Rue de Trey,25000,Besançon,OSM,47.253789,6.019851
250564960-18,18,Rue de Trey,25000,Besançon,OSM,47.252676,6.019214
250564960-19,19,Rue de Trey,25000,Besançon,OSM,47.253899,6.019962
250564960-1B,1 bis,Rue de Trey,25000,Besançon,OSM,47.251107,6.018814
250564960-1T,1 ter,Rue de Trey,25000,Besançon,OSM,47.25125,6.018923
250564960-2,2,Rue de Trey,25000,Besançon,OSM,47.250892,6.018989
250564960-20,20,Rue de Trey,25000,Besançon,OSM,47.252779,6.01935
250564960-20B,20 bis,Rue de Trey,25000,Besançon,OSM,47.252938,6.019516
250564960-20T,20 ter,Rue de Trey,25000,Besançon,OSM,47.252748,6.0199
250564960-21,21,Rue de Trey,25000,Besançon,OSM,47.253949,6.020019
250564960-22A,22A,Rue de Trey,25000,Besançon,OSM,47.253848,6.020256
250564960-22B,22B,Rue de Trey,25000,Besançon,OSM,47.254236,6.021826
250564960-22C,22C,Rue de Trey,25000,Besançon,OSM,47.253373,6.021733
250564960-22D,22D,Rue de Trey,25000,Besançon,OSM,47.253471,6.021974
250564960-22E,22 e,Rue de Trey,25000,Besançon,BAN,47.253661,6.022223
250564960-22F,22 f,Rue de Trey,25000,Besançon,BAN,47.254003,6.022127
250564960-22Q,22 quater,Rue de Trey,25000,Besançon,OSM,47.253958,6.022206
250564960-23,23,Rue de Trey,25000,Besançon,OSM,47.254077,6.020124
250564960-24,24,Rue de Trey,25000,Besançon,OSM,47.25468,6.021156
250564960-24B,24 bis,Rue de Trey,25000,Besançon,OSM,47.254871,6.021352
250564960-24T,24 ter,Rue de Trey,25000,Besançon,OSM,47.254961,6.02144
250564960-25,25,Rue de Trey,25000,Besançon,OSM,47.254132,6.020195
250564960-26,26,Rue de Trey,25000,Besançon,OSM,47.255174,6.021815
250564960-27,27,Rue de Trey,25000,Besançon,OSM,47.254261,6.020331
250564960-28,28,Rue de Trey,25000,Besançon,OSM,47.255388,6.022051
250564960-28B,28 bis,Rue de Trey,25000,Besançon,OSM,47.255823,6.022045
250564960-29,29,Rue de Trey,25000,Besançon,OSM,47.254321,6.020379
250564960-3,3,Rue de Trey,25000,Besançon,OSM,47.251473,6.018992
250564960-30,30,Rue de Trey,25000,Besançon,OSM,47.255991,6.021873
250564960-31,31,Rue de Trey,25000,Besançon,OSM,47.25488,6.021149
250564960-31B,31 bis,Rue de Trey,25000,Besançon,OSM,47.255035,6.021309
250564960-31T,31 t,Rue de Trey,25000,Besançon,BAN,47.254963,6.021268
250564960-32,32,Rue de Trey,25000,Besançon,OSM,47.256104,6.021898
250564960-33,33,Rue de Trey,25000,Besançon,OSM,47.255397,6.02141
250564960-34,34,Rue de Trey,25000,Besançon,OSM,47.256296,6.021975
250564960-35,35,Rue de Trey,25000,Besançon,OSM,47.255513,6.021484
250564960-36,36,Rue de Trey,25000,Besançon,OSM,47.256541,6.022353
250564960-36B,36bis,Rue de Trey,25000,Besançon,OSM,47.256472,6.022502
250564960-37,37,Rue de Trey,25000,Besançon,OSM,47.256773,6.022195
250564960-37A,37 a,Rue de Trey,25000,Besançon,BAN,47.256267,6.020925
250564960-37B,37 b,Rue de Trey,25000,Besançon,BAN,47.256379,6.021052
250564960-37C,37 c,Rue de Trey,25000,Besançon,BAN,47.256302,6.021368
250564960-37D,37 d,Rue de Trey,25000,Besançon,BAN,47.256267,6.021575
250564960-37E,37 e,Rue de Trey,25000,Besançon,BAN,47.256419,6.021744
250564960-37F,37 f,Rue de Trey,25000,Besançon,BAN,47.256541,6.021881
250564960-37G,37 g,Rue de Trey,25000,Besançon,BAN,47.256664,6.022009
250564960-38,38,Rue de Trey,25000,Besançon,OSM,47.256731,6.022317
250564960-38B,38 bis,Rue de Trey,25000,Besançon,OSM,47.256854,6.022424
250564960-3B,3 bis,Rue de Trey,25000,Besançon,OSM,47.251668,6.019019
250564960-4,4,Rue de Trey,25000,Besançon,OSM,47.251115,6.019228
250564960-40,40,Rue de Trey,25000,Besançon,OSM,47.256978,6.022511
250564960-41,41,Rue de Trey,25000,Besançon,OSM,47.257933,6.022669
250564960-42,42,Rue de Trey,25000,Besançon,OSM,47.257639,6.022738
250564960-46,46,Rue de Trey,25000,Besançon,OSM,47.258473,6.023069
250564960-5,5,Rue de Trey,25000,Besançon,OSM,47.252042,6.018773
250564960-5B,5 bis,Rue de Trey,25000,Besançon,OSM,47.252123,6.01914
250564960-6,6,Rue de Trey,25000,Besançon,OSM,47.251357,6.0194
250564960-6A,6 a,Rue de Trey,25000,Besançon,BAN,47.251431,6.01937
250564960-6B,6 b,Rue de Trey,25000,Besançon,BAN,47.251498,6.019439
250564960-7,7,Rue de Trey,25000,Besançon,OSM,47.252211,6.019046
250564960-8,8,Rue de Trey,25000,Besançon,OSM,47.251479,6.019523
250564960-9,9,Rue de Trey,25000,Besançon,OSM,47.252313,6.018976
250564970-1,1,Rue Tristan Bernard,25000,Besançon,OSM,47.248233,6.037213
250564970-10,10,Rue Tristan Bernard,25000,Besançon,OSM,47.248589,6.038588
250564970-11,11,Rue Tristan Bernard,25000,Besançon,OSM,47.248994,6.039265
250564970-12,12,Rue Tristan Bernard,25000,Besançon,OSM,47.248639,6.039226
250564970-13A,13 a,Rue Tristan Bernard,25000,Besançon,BAN,47.249268,6.0395
250564970-13B,13 b,Rue Tristan Bernard,25000,Besançon,BAN,47.249408,6.039291
250564970-13C,13 c,Rue Tristan Bernard,25000,Besançon,BAN,47.249561,6.039057
250564970-13D,13 d,Rue Tristan Bernard,25000,Besançon,BAN,47.249668,6.038933
250564970-13E,13 e,Rue Tristan Bernard,25000,Besançon,BAN,47.249823,6.038699
250564970-14,14,Rue Tristan Bernard,25000,Besançon,OSM,47.248498,6.039335
250564970-15,15,Rue Tristan Bernard,25000,Besançon,OSM,47.249179,6.039777
250564970-15A,15a,Rue Tristan Bernard,25000,Besançon,OSM,47.249366,6.039716
250564970-15B,15b,Rue Tristan Bernard,25000,Besançon,OSM,47.249451,6.039855
250564970-15C,15c,Rue Tristan Bernard,25000,Besançon,OSM,47.249549,6.039995
250564970-15D,15d,Rue Tristan Bernard,25000,Besançon,OSM,47.249536,6.040325
250564970-15E,15e,Rue Tristan Bernard,25000,Besançon,OSM,47.249635,6.040466
250564970-15F,15f,Rue Tristan Bernard,25000,Besançon,OSM,47.24972,6.040584
250564970-15G,15g,Rue Tristan Bernard,25000,Besançon,OSM,47.249788,6.040565
250564970-15H,15h,Rue Tristan Bernard,25000,Besançon,OSM,47.249884,6.040429
250564970-15J,15j,Rue Tristan Bernard,25000,Besançon,OSM,47.249992,6.040277
250564970-15K,15k,Rue Tristan Bernard,25000,Besançon,OSM,47.250098,6.040116
250564970-15L,15l,Rue Tristan Bernard,25000,Besançon,OSM,47.250193,6.039958
250564970-15M,15m,Rue Tristan Bernard,25000,Besançon,OSM,47.250282,6.039824
250564970-15N,15n,Rue Tristan Bernard,25000,Besançon,OSM,47.250291,6.039708
250564970-15P,15p,Rue Tristan Bernard,25000,Besançon,OSM,47.250187,6.039568
250564970-15Q,15q,Rue Tristan Bernard,25000,Besançon,OSM,47.250087,6.039421
250564970-15R,15r,Rue Tristan Bernard,25000,Besançon,OSM,47.249997,6.039296
250564970-16,16,Rue Tristan Bernard,25000,Besançon,OSM,47.248799,6.039434
250564970-17,17,Rue Tristan Bernard,25000,Besançon,OSM,47.249486,6.041061
250564970-18,18,Rue Tristan Bernard,25000,Besançon,OSM,47.248576,6.039671
250564970-19,19,Rue Tristan Bernard,25000,Besançon,OSM,47.249725,6.041891
250564970-19B,19b,Rue Tristan Bernard,25000,Besançon,OSM,47.250238,6.041408
250564970-2,2,Rue Tristan Bernard,25000,Besançon,OSM,47.247869,6.036802
250564970-20,20,Rue Tristan Bernard,25000,Besançon,OSM,47.248909,6.03977
250564970-22,22,Rue Tristan Bernard,25000,Besançon,OSM,47.248773,6.039877
250564970-22B,22b,Rue Tristan Bernard,25000,Besançon,OSM,47.24914,6.040123
250564970-24,24,Rue Tristan Bernard,25000,Besançon,OSM,47.249273,6.040573
250564970-26,26,Rue Tristan Bernard,25000,Besançon,OSM,47.249348,6.040917
250564970-28,28,Rue Tristan Bernard,25000,Besançon,BAN,47.24942,6.041261
250564970-2A,2 a,Rue Tristan Bernard,25000,Besançon,BAN,47.247763,6.037469
250564970-2B,2b,Rue Tristan Bernard,25000,Besançon,OSM,47.248094,6.037155
250564970-3,3,Rue Tristan Bernard,25000,Besançon,OSM,47.2487,6.038476
250564970-32B,32BIS,Rue Tristan Bernard,25000,Besançon,OSM,47.249623,6.042777
250564970-3B,3b,Rue Tristan Bernard,25000,Besançon,OSM,47.248894,6.038054
250564970-4,4,Rue Tristan Bernard,25000,Besançon,BAN,47.248127,6.037214
250564970-4B,4bis,Rue Tristan Bernard,25000,Besançon,OSM,47.24817,6.037568
250564970-4C,4c,Rue Tristan Bernard,25000,Besançon,OSM,47.248299,6.037767
250564970-4T,4t,Rue Tristan Bernard,25000,Besançon,OSM,47.247967,6.037548
250564970-5,5,Rue Tristan Bernard,25000,Besançon,BAN,47.248711,6.038533
250564970-5B,5b,Rue Tristan Bernard,25000,Besançon,OSM,47.24879,6.038245
250564970-6,6,Rue Tristan Bernard,25000,Besançon,BAN,47.248439,6.038124
250564970-8,8,Rue Tristan Bernard,25000,Besançon,OSM,47.24852,6.038345
250564980-15,15,Chemin de Trois-Châtels,25000,Besançon,OSM,47.22502,6.036062
250564980-17,17,Chemin de Trois-Châtels,25000,Besançon,OSM,47.22492,6.03619
250564980-20,20,Chemin de Trois-Châtels,25000,Besançon,OSM,47.225293,6.035238
250564980-21,21,Chemin de Trois-Châtels,25000,Besançon,OSM,47.224635,6.036326
250564980-24,24,Chemin de Trois-Châtels,25000,Besançon,OSM,47.225114,6.03557
250564980-26,26,Chemin de Trois-Châtels,25000,Besançon,OSM,47.22505,6.035869
250564980-32,32,Chemin de Trois-Châtels,25000,Besançon,OSM,47.224411,6.035563
250564980-36,36,Chemin de Trois-Châtels,25000,Besançon,OSM,47.224256,6.036038
250564980-5,5,Chemin de Trois-Châtels,25000,Besançon,OSM,47.227018,6.036538
250564980-6,6,Chemin de Trois-Châtels,25000,Besançon,OSM,47.224821,6.035877
250564980-8,8,Chemin de Trois-Châtels,25000,Besançon,OSM,47.227775,6.037729
250564990-1,1,Chemin des Trulères,25000,Besançon,BAN,47.225423,6.009959
250564990-10,10,Chemin des Trulères,25000,Besançon,BAN,47.224924,6.009156
250564990-10B,10 bis,Chemin des Trulères,25000,Besançon,BAN,47.224884,6.009182
250564990-11,11,Chemin des Trulères,25000,Besançon,BAN,47.223276,6.010449
250564990-12,12,Chemin des Trulères,25000,Besançon,BAN,47.224738,6.009235
250564990-13,13,Chemin des Trulères,25000,Besançon,BAN,47.222889,6.010499
250564990-16,16,Chemin des Trulères,25000,Besançon,BAN,47.224414,6.009342
250564990-18,18,Chemin des Trulères,25000,Besançon,BAN,47.22402,6.009175
250564990-2,2,Chemin des Trulères,25000,Besançon,BAN,47.225434,6.009902
250564990-22,22,Chemin des Trulères,25000,Besançon,BAN,47.223471,6.008918
250564990-24,24,Chemin des Trulères,25000,Besançon,BAN,47.223411,6.009335
250564990-26,26,Chemin des Trulères,25000,Besançon,BAN,47.223269,6.009629
250564990-26B,26 bis,Chemin des Trulères,25000,Besançon,BAN,47.223152,6.009717
250564990-28,28,Chemin des Trulères,25000,Besançon,BAN,47.223061,6.009899
250564990-2B,2 bis,Chemin des Trulères,25000,Besançon,BAN,47.225401,6.009737
250564990-3,3,Chemin des Trulères,25000,Besançon,BAN,47.225039,6.0093
250564990-4,4,Chemin des Trulères,25000,Besançon,BAN,47.225228,6.009519
250564990-5,5,Chemin des Trulères,25000,Besançon,BAN,47.224459,6.009348
250564990-6,6,Chemin des Trulères,25000,Besançon,BAN,47.225057,6.009279
250564990-6B,6 b,Chemin des Trulères,25000,Besançon,BAN,47.225217,6.00894
250564990-6C,6 c,Chemin des Trulères,25000,Besançon,BAN,47.225344,6.008717
250564990-7,7,Chemin des Trulères,25000,Besançon,BAN,47.224201,6.009454
250564990-7B,7 b,Chemin des Trulères,25000,Besançon,BAN,47.223864,6.009562
250564990-7C,7 c,Chemin des Trulères,25000,Besançon,BAN,47.2236,6.009559
250564990-8,8,Chemin des Trulères,25000,Besançon,BAN,47.224951,6.009139
250564990-9,9,Chemin des Trulères,25000,Besançon,BAN,47.223322,6.009651
250565000-1,1,Rue des Tulipes,25000,Besançon,OSM,47.261065,6.044495
250565000-10,10,Rue des Tulipes,25000,Besançon,OSM,47.261488,6.046772
250565000-12,12,Rue des Tulipes,25000,Besançon,OSM,47.261456,6.046736
250565000-14,14,Rue des Tulipes,25000,Besançon,OSM,47.261098,6.046735
250565000-16,16,Rue des Tulipes,25000,Besançon,OSM,47.261101,6.046608
250565000-18,18,Rue des Tulipes,25000,Besançon,OSM,47.261122,6.046469
250565000-2,2,Rue des Tulipes,25000,Besançon,OSM,47.261102,6.047061
250565000-20,20,Rue des Tulipes,25000,Besançon,OSM,47.261179,6.046292
250565000-22,22,Rue des Tulipes,25000,Besançon,OSM,47.261483,6.046257
250565000-24,24,Rue des Tulipes,25000,Besançon,OSM,47.261528,6.046208
250565000-26,26,Rue des Tulipes,25000,Besançon,OSM,47.261529,6.046147
250565000-28,28,Rue des Tulipes,25000,Besançon,OSM,47.261505,6.046111
250565000-30,30,Rue des Tulipes,25000,Besançon,OSM,47.261442,6.046122
250565000-32,32,Rue des Tulipes,25000,Besançon,OSM,47.26133,6.046168
250565000-34,34,Rue des Tulipes,25000,Besançon,OSM,47.261193,6.044995
250565000-36,36,Rue des Tulipes,25000,Besançon,OSM,47.261173,6.044849
250565000-38,38,Rue des Tulipes,25000,Besançon,OSM,47.261444,6.044794
250565000-4,4,Rue des Tulipes,25000,Besançon,OSM,47.261094,6.046981
250565000-40,40,Rue des Tulipes,25000,Besançon,OSM,47.261476,6.044744
250565000-42,42,Rue des Tulipes,25000,Besançon,OSM,47.261467,6.044678
250565000-44,44,Rue des Tulipes,25000,Besançon,OSM,47.261436,6.044646
250565000-46,46,Rue des Tulipes,25000,Besançon,OSM,47.261132,6.044632
250565000-48,48,Rue des Tulipes,25000,Besançon,OSM,47.26111,6.044524
250565000-50,50,Rue des Tulipes,25000,Besançon,OSM,47.261052,6.044261
250565000-6,6,Rue des Tulipes,25000,Besançon,OSM,47.261467,6.046882
250565000-8,8,Rue des Tulipes,25000,Besançon,OSM,47.261493,6.046838
250565010-1,1,Rue du Tunnel,25000,Besançon,OSM,47.252761,6.016762
250565010-10,10,Rue du Tunnel,25000,Besançon,OSM,47.253591,6.017948
250565010-10B,10 bis,Rue du Tunnel,25000,Besançon,OSM,47.253726,6.018187
250565010-10T,10 ter,Rue du Tunnel,25000,Besançon,OSM,47.253864,6.018188
250565010-11,11,Rue du Tunnel,25000,Besançon,OSM,47.254429,6.018523
250565010-12,12,Rue du Tunnel,25000,Besançon,OSM,47.254094,6.018721
250565010-13,13,Rue du Tunnel,25000,Besançon,OSM,47.254514,6.018762
250565010-15,15,Rue du Tunnel,25000,Besançon,OSM,47.254706,6.019006
250565010-17,17,Rue du Tunnel,25000,Besançon,OSM,47.254897,6.019288
250565010-18,18,Rue du Tunnel,25000,Besançon,OSM,47.254437,6.018934
250565010-18B,18 bis,Rue du Tunnel,25000,Besançon,OSM,47.254524,6.019088
250565010-19,19,Rue du Tunnel,25000,Besançon,OSM,47.255111,6.019444
250565010-2,2,Rue du Tunnel,25000,Besançon,OSM,47.252575,6.016923
250565010-20,20,Rue du Tunnel,25000,Besançon,OSM,47.254617,6.019233
250565010-20B,20 bis,Rue du Tunnel,25000,Besançon,BAN,47.254339,6.019653
250565010-22,22,Rue du Tunnel,25000,Besançon,OSM,47.254822,6.019338
250565010-24,24,Rue du Tunnel,25000,Besançon,OSM,47.255468,6.019698
250565010-26,26,Rue du Tunnel,25000,Besançon,OSM,47.255607,6.020139
250565010-3,3,Rue du Tunnel,25000,Besançon,OSM,47.253805,6.017761
250565010-4,4,Rue du Tunnel,25000,Besançon,OSM,47.252711,6.017054
250565010-4B,4 bis,Rue du Tunnel,25000,Besançon,OSM,47.25292,6.017323
250565010-5,5,Rue du Tunnel,25000,Besançon,OSM,47.253922,6.01795
250565010-6,6,Rue du Tunnel,25000,Besançon,OSM,47.253325,6.01773
250565010-6A,6A,Rue du Tunnel,25000,Besançon,OSM,47.253084,6.017784
250565010-6B,6B,Rue du Tunnel,25000,Besançon,OSM,47.253398,6.017781
250565010-7,7,Rue du Tunnel,25000,Besançon,OSM,47.2541,6.018195
250565010-8,8,Rue du Tunnel,25000,Besançon,OSM,47.253469,6.017856
250565010-8B,8 bis,Rue du Tunnel,25000,Besançon,OSM,47.253551,6.01791
250565010-8C,8 c,Rue du Tunnel,25000,Besançon,BAN,47.253384,6.018444
250565010-8D,8 d,Rue du Tunnel,25000,Besançon,BAN,47.253426,6.018367
250565010-9,9,Rue du Tunnel,25000,Besançon,OSM,47.25421,6.018346
250565018-10,10,Rue Urbain Leverrier,25000,Besançon,BAN,47.260241,5.992144
250565018-10B,10 bis,Rue Urbain Leverrier,25000,Besançon,BAN,47.260629,5.991458
250565018-11,11,Rue Urbain Leverrier,25000,Besançon,BAN,47.261535,5.991601
250565018-11B,11 bis,Rue Urbain Leverrier,25000,Besançon,BAN,47.261687,5.991676
250565018-12,12,Rue Urbain Leverrier,25000,Besançon,BAN,47.260836,5.991431
250565018-12B,12 b,Rue Urbain Leverrier,25000,Besançon,BAN,47.260612,5.991938
250565018-12C,12 c,Rue Urbain Leverrier,25000,Besançon,BAN,47.260494,5.992338
250565018-13,13,Rue Urbain Leverrier,25000,Besançon,BAN,47.262151,5.991914
250565018-14,14,Rue Urbain Leverrier,25000,Besançon,BAN,47.261046,5.991584
250565018-15,15,Rue Urbain Leverrier,25000,Besançon,BAN,47.262438,5.992274
250565018-15B,15 b,Rue Urbain Leverrier,25000,Besançon,BAN,47.262989,5.99172
250565018-15C,15 c,Rue Urbain Leverrier,25000,Besançon,BAN,47.263183,5.991825
250565018-17,17,Rue Urbain Leverrier,25000,Besançon,BAN,47.262873,5.992667
250565018-19,19,Rue Urbain Leverrier,25000,Besançon,BAN,47.263115,5.993011
250565018-19C,19 c,Rue Urbain Leverrier,25000,Besançon,BAN,47.262959,5.993365
250565018-20,20,Rue Urbain Leverrier,25000,Besançon,BAN,47.262797,5.993172
250565018-21,21,Rue Urbain Leverrier,25000,Besançon,BAN,47.263409,5.993324
250565018-21A,21 a,Rue Urbain Leverrier,25000,Besançon,BAN,47.263439,5.993913
250565018-22,22,Rue Urbain Leverrier,25000,Besançon,BAN,47.263126,5.993935
250565018-22B,22 bis,Rue Urbain Leverrier,25000,Besançon,BAN,47.26267,5.995255
250565018-23,23,Rue Urbain Leverrier,25000,Besançon,BAN,47.26425,5.99281
250565018-23B,23 b,Rue Urbain Leverrier,25000,Besançon,BAN,47.263944,5.993137
250565018-23C,23 c,Rue Urbain Leverrier,25000,Besançon,BAN,47.263778,5.993367
250565018-23D,23 d,Rue Urbain Leverrier,25000,Besançon,BAN,47.263462,5.993116
250565018-23E,23 e,Rue Urbain Leverrier,25000,Besançon,BAN,47.263662,5.992685
250565018-23F,23 f,Rue Urbain Leverrier,25000,Besançon,BAN,47.263923,5.992241
250565018-24,24,Rue Urbain Leverrier,25000,Besançon,BAN,47.263139,5.994785
250565018-24T,24 t,Rue Urbain Leverrier,25000,Besançon,BAN,47.262797,5.995956
250565018-25,25,Rue Urbain Leverrier,25000,Besançon,BAN,47.264913,5.990023
250565018-26,26,Rue Urbain Leverrier,25000,Besançon,BAN,47.262532,5.996444
250565018-27,27,Rue Urbain Leverrier,25000,Besançon,BAN,47.266931,5.994214
250565018-27A,27 a,Rue Urbain Leverrier,25000,Besançon,BAN,47.263179,5.995176
250565018-27B,27 b,Rue Urbain Leverrier,25000,Besançon,BAN,47.26337,5.995378
250565018-27C,27 c,Rue Urbain Leverrier,25000,Besançon,BAN,47.263385,5.995721
250565018-27D,27 d,Rue Urbain Leverrier,25000,Besançon,BAN,47.263477,5.995968
250565018-27E,27 e,Rue Urbain Leverrier,25000,Besançon,BAN,47.263306,5.996069
250565018-28,28,Rue Urbain Leverrier,25000,Besançon,BAN,47.2624,5.996607
250565018-29,29,Rue Urbain Leverrier,25000,Besançon,BAN,47.263118,5.995861
250565018-29B,29 bis,Rue Urbain Leverrier,25000,Besançon,BAN,47.263073,5.996205
250565018-3,3,Rue Urbain Leverrier,25000,Besançon,BAN,47.26023,5.990639
250565018-30,30,Rue Urbain Leverrier,25000,Besançon,BAN,47.262247,5.996922
250565018-31,31,Rue Urbain Leverrier,25000,Besançon,BAN,47.262799,5.996256
250565018-32,32,Rue Urbain Leverrier,25000,Besançon,BAN,47.262072,5.99733
250565018-33,33,Rue Urbain Leverrier,25000,Besançon,BAN,47.262631,5.99664
250565018-33B,33 b,Rue Urbain Leverrier,25000,Besançon,BAN,47.262866,5.99703
250565018-33B1,33 b1,Rue Urbain Leverrier,25000,Besançon,BAN,47.263018,5.997448
250565018-33C,33 c,Rue Urbain Leverrier,25000,Besançon,BAN,47.263113,5.997728
250565018-33E,33 e,Rue Urbain Leverrier,25000,Besançon,BAN,47.26345,5.998855
250565018-36,36,Rue Urbain Leverrier,25000,Besançon,BAN,47.262215,5.999955
250565018-38A,38 a,Rue Urbain Leverrier,25000,Besançon,BAN,47.262049,6.000059
250565018-38B,38 b,Rue Urbain Leverrier,25000,Besançon,BAN,47.262035,6.000203
250565018-38C,38 c,Rue Urbain Leverrier,25000,Besançon,BAN,47.262082,6.000562
250565018-38D,38 d,Rue Urbain Leverrier,25000,Besançon,BAN,47.261903,6.001034
250565018-38E,38 e,Rue Urbain Leverrier,25000,Besançon,BAN,47.261953,6.001113
250565018-38F,38 f,Rue Urbain Leverrier,25000,Besançon,BAN,47.262053,6.001109
250565018-38G,38 g,Rue Urbain Leverrier,25000,Besançon,BAN,47.262141,6.000915
250565018-38H,38 h,Rue Urbain Leverrier,25000,Besançon,BAN,47.262138,6.000715
250565018-38I,38 i,Rue Urbain Leverrier,25000,Besançon,BAN,47.262114,6.000093
250565018-39,39,Rue Urbain Leverrier,25000,Besançon,BAN,47.262092,5.99816
250565018-4,4,Rue Urbain Leverrier,25000,Besançon,BAN,47.259649,5.990602
250565018-40,40,Rue Urbain Leverrier,25000,Besançon,BAN,47.262523,6.001357
250565018-42,42,Rue Urbain Leverrier,25000,Besançon,BAN,47.262616,6.001761
250565018-44A,44 a,Rue Urbain Leverrier,25000,Besançon,BAN,47.262201,6.002047
250565018-44B,44 b,Rue Urbain Leverrier,25000,Besançon,BAN,47.262154,6.002129
250565018-44C,44 c,Rue Urbain Leverrier,25000,Besançon,BAN,47.262169,6.002179
250565018-44D,44 d,Rue Urbain Leverrier,25000,Besançon,BAN,47.262291,6.00218
250565018-44E,44 e,Rue Urbain Leverrier,25000,Besançon,BAN,47.262704,6.002102
250565018-45,45,Rue Urbain Leverrier,25000,Besançon,BAN,47.262441,5.999583
250565018-47,47,Rue Urbain Leverrier,25000,Besançon,BAN,47.262412,6.000009
250565018-48,48,Rue Urbain Leverrier,25000,Besançon,BAN,47.262802,6.002451
250565018-5,5,Rue Urbain Leverrier,25000,Besançon,BAN,47.260656,5.991163
250565018-51,51,Rue Urbain Leverrier,25000,Besançon,BAN,47.262715,6.001711
250565018-51B,51 bis,Rue Urbain Leverrier,25000,Besançon,BAN,47.262988,6.00157
250565018-52,52,Rue Urbain Leverrier,25000,Besançon,OSM,47.263137,6.004744
250565018-53A,53 a,Rue Urbain Leverrier,25000,Besançon,BAN,47.262952,6.00201
250565018-53B,53 b,Rue Urbain Leverrier,25000,Besançon,BAN,47.263147,6.001864
250565018-53C,53 c,Rue Urbain Leverrier,25000,Besançon,BAN,47.263178,6.001994
250565018-53D,53 d,Rue Urbain Leverrier,25000,Besançon,BAN,47.262966,6.002107
250565018-53E,53 e,Rue Urbain Leverrier,25000,Besançon,BAN,47.263264,6.002372
250565018-53F,53 f,Rue Urbain Leverrier,25000,Besançon,BAN,47.263036,6.0028
250565018-55,55,Rue Urbain Leverrier,25000,Besançon,BAN,47.263267,6.003275
